,Year,Month,Day,Close
2522,1990,03,08,1.253906
2523,1990,03,09,1.265625
2524,1990,03,12,1.253906
2525,1990,03,13,1.2421879999999998
2526,1990,03,14,1.2421879999999998
2527,1990,03,15,1.253906
2528,1990,03,16,1.3203129999999998
2529,1990,03,19,1.359375
2530,1990,03,20,1.34375
2531,1990,03,21,1.324219
2532,1990,03,22,1.3125
2533,1990,03,23,1.328125
2534,1990,03,26,1.332031
2535,1990,03,27,1.34375
2536,1990,03,28,1.328125
2537,1990,03,29,1.308594
2538,1990,03,30,1.3046879999999998
2539,1990,04,02,1.300781
2540,1990,04,03,1.3203129999999998
2541,1990,04,04,1.328125
2542,1990,04,05,1.3125
2543,1990,04,06,1.292969
2544,1990,04,09,1.296875
2545,1990,04,10,1.3203129999999998
2546,1990,04,11,1.3359379999999998
2547,1990,04,12,1.328125
2548,1990,04,16,1.328125
2549,1990,04,17,1.324219
2550,1990,04,18,1.28125
2551,1990,04,19,1.2578129999999998
2552,1990,04,20,1.25
2553,1990,04,23,1.234375
2554,1990,04,24,1.21875
2555,1990,04,25,1.2421879999999998
2556,1990,04,26,1.25
2557,1990,04,27,1.230469
2558,1990,04,30,1.234375
2559,1990,05,01,1.238281
2560,1990,05,02,1.2578129999999998
2561,1990,05,03,1.28125
2562,1990,05,04,1.3203129999999998
2563,1990,05,07,1.347656
2564,1990,05,08,1.34375
2565,1990,05,09,1.3515629999999998
2566,1990,05,10,1.359375
2567,1990,05,11,1.40625
2568,1990,05,14,1.390625
2569,1990,05,15,1.390625
2570,1990,05,16,1.3984379999999998
2571,1990,05,17,1.402344
2572,1990,05,18,1.410156
2573,1990,05,21,1.421875
2574,1990,05,22,1.4375
2575,1990,05,23,1.5
2576,1990,05,24,1.5078129999999998
2577,1990,05,25,1.484375
2578,1990,05,29,1.519531
2579,1990,05,30,1.496094
2580,1990,05,31,1.5078129999999998
2581,1990,06,01,1.484375
2582,1990,06,04,1.515625
2583,1990,06,05,1.472656
2584,1990,06,06,1.4921879999999998
2585,1990,06,07,1.464844
2586,1990,06,08,1.453125
2587,1990,06,11,1.484375
2588,1990,06,12,1.496094
2589,1990,06,13,1.5
2590,1990,06,14,1.5
2591,1990,06,15,1.5078129999999998
2592,1990,06,18,1.46875
2593,1990,06,19,1.46875
2594,1990,06,20,1.484375
2595,1990,06,21,1.472656
2596,1990,06,22,1.4375
2597,1990,06,25,1.421875
2598,1990,06,26,1.421875
2599,1990,06,27,1.433594
2600,1990,06,28,1.441406
2601,1990,06,29,1.46875
2602,1990,07,02,1.484375
2603,1990,07,03,1.484375
2604,1990,07,05,1.46875
2605,1990,07,06,1.4609379999999998
2606,1990,07,09,1.4609379999999998
2607,1990,07,10,1.4453129999999998
2608,1990,07,11,1.5
2609,1990,07,12,1.5234379999999998
2610,1990,07,13,1.5625
2611,1990,07,16,1.6015629999999998
2612,1990,07,17,1.578125
2613,1990,07,18,1.515625
2614,1990,07,19,1.4921879999999998
2615,1990,07,20,1.410156
2616,1990,07,23,1.390625
2617,1990,07,24,1.355469
2618,1990,07,25,1.359375
2619,1990,07,26,1.3671879999999998
2620,1990,07,27,1.359375
2621,1990,07,30,1.355469
2622,1990,07,31,1.390625
2623,1990,08,01,1.328125
2624,1990,08,02,1.2578129999999998
2625,1990,08,03,1.2265629999999998
2626,1990,08,06,1.1640629999999998
2627,1990,08,07,1.183594
2628,1990,08,08,1.160156
2629,1990,08,09,1.2265629999999998
2630,1990,08,10,1.1953129999999998
2631,1990,08,13,1.1953129999999998
2632,1990,08,14,1.15625
2633,1990,08,15,1.15625
2634,1990,08,16,1.125
2635,1990,08,17,1.0703129999999998
2636,1990,08,20,1.0390629999999998
2637,1990,08,21,1.0078129999999998
2638,1990,08,22,1.003906
2639,1990,08,23,1.0390629999999998
2640,1990,08,24,1.125
2641,1990,08,27,1.1328129999999998
2642,1990,08,28,1.113281
2643,1990,08,29,1.09375
2644,1990,08,30,1.035156
2645,1990,08,31,1.042969
2646,1990,09,04,1.046875
2647,1990,09,05,1.015625
2648,1990,09,06,0.976563
2649,1990,09,07,0.992188
2650,1990,09,10,1.015625
2651,1990,09,11,1.0
2652,1990,09,12,1.0234379999999998
2653,1990,09,13,1.0078129999999998
2654,1990,09,14,1.019531
2655,1990,09,17,1.027344
2656,1990,09,18,1.046875
2657,1990,09,19,1.058594
2658,1990,09,20,1.03125
2659,1990,09,21,1.027344
2660,1990,09,24,1.0
2661,1990,09,25,1.0546879999999998
2662,1990,09,26,1.0234379999999998
2663,1990,09,27,1.0
2664,1990,09,28,1.0390629999999998
2665,1990,10,01,1.0625
2666,1990,10,02,1.078125
2667,1990,10,03,1.0390629999999998
2668,1990,10,04,1.0078129999999998
2669,1990,10,05,1.027344
2670,1990,10,08,1.0234379999999998
2671,1990,10,09,0.945313
2672,1990,10,10,0.929688
2673,1990,10,11,0.910156
2674,1990,10,12,0.9375
2675,1990,10,15,0.980469
2676,1990,10,16,0.96875
2677,1990,10,17,1.0
2678,1990,10,18,1.0625
2679,1990,10,19,1.0859379999999998
2680,1990,10,22,1.1015629999999998
2681,1990,10,23,1.109375
2682,1990,10,24,1.09375
2683,1990,10,25,1.066406
2684,1990,10,26,1.0390629999999998
2685,1990,10,29,1.011719
2686,1990,10,30,1.0390629999999998
2687,1990,10,31,1.046875
2688,1990,11,01,1.046875
2689,1990,11,02,1.09375
2690,1990,11,05,1.1328129999999998
2691,1990,11,06,1.128906
2692,1990,11,07,1.078125
2693,1990,11,08,1.1015629999999998
2694,1990,11,09,1.125
2695,1990,11,12,1.1640629999999998
2696,1990,11,13,1.183594
2697,1990,11,14,1.183594
2698,1990,11,15,1.1484379999999998
2699,1990,11,16,1.15625
2700,1990,11,19,1.1640629999999998
2701,1990,11,20,1.1484379999999998
2702,1990,11,21,1.1328129999999998
2703,1990,11,23,1.109375
2704,1990,11,26,1.125
2705,1990,11,27,1.160156
2706,1990,11,28,1.1796879999999998
2707,1990,11,29,1.1796879999999998
2708,1990,11,30,1.171875
2709,1990,12,03,1.1796879999999998
2710,1990,12,04,1.1953129999999998
2711,1990,12,05,1.1953129999999998
2712,1990,12,06,1.199219
2713,1990,12,07,1.1796879999999998
2714,1990,12,10,1.1796879999999998
2715,1990,12,11,1.1171879999999998
2716,1990,12,12,1.1484379999999998
2717,1990,12,13,1.1328129999999998
2718,1990,12,14,1.125
2719,1990,12,17,1.1171879999999998
2720,1990,12,18,1.1640629999999998
2721,1990,12,19,1.1796879999999998
2722,1990,12,20,1.21875
2723,1990,12,21,1.25
2724,1990,12,24,1.214844
2725,1990,12,26,1.171875
2726,1990,12,27,1.15625
2727,1990,12,28,1.183594
2728,1990,12,31,1.203125
2729,1991,01,02,1.203125
2730,1991,01,03,1.203125
2731,1991,01,04,1.2109379999999998
2732,1991,01,07,1.199219
2733,1991,01,08,1.1875
2734,1991,01,09,1.199219
2735,1991,01,10,1.2109379999999998
2736,1991,01,11,1.2421879999999998
2737,1991,01,14,1.234375
2738,1991,01,15,1.261719
2739,1991,01,16,1.316406
2740,1991,01,17,1.3125
2741,1991,01,18,1.3671879999999998
2742,1991,01,21,1.40625
2743,1991,01,22,1.3671879999999998
2744,1991,01,23,1.371094
2745,1991,01,24,1.3671879999999998
2746,1991,01,25,1.375
2747,1991,01,28,1.375
2748,1991,01,29,1.390625
2749,1991,01,30,1.3984379999999998
2750,1991,01,31,1.4296879999999998
2751,1991,02,01,1.46875
2752,1991,02,04,1.46875
2753,1991,02,05,1.5
2754,1991,02,06,1.5625
2755,1991,02,07,1.5390629999999998
2756,1991,02,08,1.511719
2757,1991,02,11,1.546875
2758,1991,02,12,1.503906
2759,1991,02,13,1.5
2760,1991,02,14,1.4765629999999998
2761,1991,02,15,1.5234379999999998
2762,1991,02,19,1.5625
2763,1991,02,20,1.5546879999999998
2764,1991,02,21,1.546875
2765,1991,02,22,1.5546879999999998
2766,1991,02,25,1.5625
2767,1991,02,26,1.546875
2768,1991,02,27,1.5390629999999998
2769,1991,02,28,1.4921879999999998
2770,1991,03,01,1.4921879999999998
2771,1991,03,04,1.5
2772,1991,03,05,1.605469
2773,1991,03,06,1.609375
2774,1991,03,07,1.6171879999999998
2775,1991,03,08,1.609375
2776,1991,03,11,1.4296879999999998
2777,1991,03,12,1.4140629999999998
2778,1991,03,13,1.488281
2779,1991,03,14,1.484375
2780,1991,03,15,1.4765629999999998
2781,1991,03,18,1.46875
2782,1991,03,19,1.4140629999999998
2783,1991,03,20,1.441406
2784,1991,03,21,1.390625
2785,1991,03,22,1.3671879999999998
2786,1991,03,25,1.378906
2787,1991,03,26,1.46875
2788,1991,03,27,1.484375
2789,1991,03,28,1.4609379999999998
2790,1991,04,01,1.484375
2791,1991,04,02,1.515625
2792,1991,04,03,1.53125
2793,1991,04,04,1.5390629999999998
2794,1991,04,05,1.5078129999999998
2795,1991,04,08,1.515625
2796,1991,04,09,1.457031
2797,1991,04,10,1.484375
2798,1991,04,11,1.625
2799,1991,04,12,1.695313
2800,1991,04,15,1.6914060000000002
2801,1991,04,16,1.703125
2802,1991,04,17,1.710938
2803,1991,04,18,1.671875
2804,1991,04,19,1.6523439999999998
2805,1991,04,22,1.664063
2806,1991,04,23,1.6757810000000002
2807,1991,04,24,1.71875
2808,1991,04,25,1.65625
2809,1991,04,26,1.628906
2810,1991,04,29,1.574219
2811,1991,04,30,1.5390629999999998
2812,1991,05,01,1.515625
2813,1991,05,02,1.5078129999999998
2814,1991,05,03,1.515625
2815,1991,05,06,1.546875
2816,1991,05,07,1.5703129999999998
2817,1991,05,08,1.609375
2818,1991,05,09,1.703125
2819,1991,05,10,1.65625
2820,1991,05,13,1.648438
2821,1991,05,14,1.664063
2822,1991,05,15,1.5390629999999998
2823,1991,05,16,1.515625
2824,1991,05,17,1.515625
2825,1991,05,20,1.515625
2826,1991,05,21,1.46875
2827,1991,05,22,1.515625
2828,1991,05,23,1.578125
2829,1991,05,24,1.59375
2830,1991,05,28,1.664063
2831,1991,05,29,1.6328129999999998
2832,1991,05,30,1.664063
2833,1991,05,31,1.742188
2834,1991,06,03,1.828125
2835,1991,06,04,1.804688
2836,1991,06,05,1.679688
2837,1991,06,06,1.671875
2838,1991,06,07,1.6328129999999998
2839,1991,06,10,1.578125
2840,1991,06,11,1.6015629999999998
2841,1991,06,12,1.542969
2842,1991,06,13,1.5234379999999998
2843,1991,06,14,1.5078129999999998
2844,1991,06,17,1.546875
2845,1991,06,18,1.515625
2846,1991,06,19,1.484375
2847,1991,06,20,1.472656
2848,1991,06,21,1.46875
2849,1991,06,24,1.3671879999999998
2850,1991,06,25,1.375
2851,1991,06,26,1.4375
2852,1991,06,27,1.425781
2853,1991,06,28,1.453125
2854,1991,07,01,1.421875
2855,1991,07,02,1.339844
2856,1991,07,03,1.339844
2857,1991,07,05,1.339844
2858,1991,07,08,1.378906
2859,1991,07,09,1.4140629999999998
2860,1991,07,10,1.4609379999999998
2861,1991,07,11,1.421875
2862,1991,07,12,1.453125
2863,1991,07,15,1.4609379999999998
2864,1991,07,16,1.4296879999999998
2865,1991,07,17,1.3828129999999998
2866,1991,07,18,1.4296879999999998
2867,1991,07,19,1.4765629999999998
2868,1991,07,22,1.4375
2869,1991,07,23,1.390625
2870,1991,07,24,1.3984379999999998
2871,1991,07,25,1.4296879999999998
2872,1991,07,26,1.4140629999999998
2873,1991,07,29,1.421875
2874,1991,07,30,1.433594
2875,1991,07,31,1.46875
2876,1991,08,01,1.550781
2877,1991,08,02,1.5390629999999998
2878,1991,08,05,1.5234379999999998
2879,1991,08,06,1.5859379999999998
2880,1991,08,07,1.5703129999999998
2881,1991,08,08,1.5234379999999998
2882,1991,08,09,1.503906
2883,1991,08,12,1.53125
2884,1991,08,13,1.5546879999999998
2885,1991,08,14,1.5703129999999998
2886,1991,08,15,1.542969
2887,1991,08,16,1.4921879999999998
2888,1991,08,19,1.472656
2889,1991,08,20,1.4921879999999998
2890,1991,08,21,1.578125
2891,1991,08,22,1.5625
2892,1991,08,23,1.5703129999999998
2893,1991,08,26,1.578125
2894,1991,08,27,1.640625
2895,1991,08,28,1.6171879999999998
2896,1991,08,29,1.6015629999999998
2897,1991,08,30,1.546875
2898,1991,09,03,1.515625
2899,1991,09,04,1.5078129999999998
2900,1991,09,05,1.484375
2901,1991,09,06,1.484375
2902,1991,09,09,1.46875
2903,1991,09,10,1.4921879999999998
2904,1991,09,11,1.5234379999999998
2905,1991,09,12,1.5546879999999998
2906,1991,09,13,1.34375
2907,1991,09,16,1.296875
2908,1991,09,17,1.28125
2909,1991,09,18,1.3046879999999998
2910,1991,09,19,1.292969
2911,1991,09,20,1.3203129999999998
2912,1991,09,23,1.28125
2913,1991,09,24,1.3046879999999998
2914,1991,09,25,1.308594
2915,1991,09,26,1.328125
2916,1991,09,27,1.3203129999999998
2917,1991,09,30,1.3203129999999998
2918,1991,10,01,1.285156
2919,1991,10,02,1.25
2920,1991,10,03,1.234375
2921,1991,10,04,1.25
2922,1991,10,07,1.25
2923,1991,10,08,1.207031
2924,1991,10,09,1.203125
2925,1991,10,10,1.3125
2926,1991,10,11,1.308594
2927,1991,10,14,1.3359379999999998
2928,1991,10,15,1.3828129999999998
2929,1991,10,16,1.417969
2930,1991,10,17,1.363281
2931,1991,10,18,1.375
2932,1991,10,21,1.34375
2933,1991,10,22,1.347656
2934,1991,10,23,1.3359379999999998
2935,1991,10,24,1.328125
2936,1991,10,25,1.328125
2937,1991,10,28,1.3359379999999998
2938,1991,10,29,1.3671879999999998
2939,1991,10,30,1.3671879999999998
2940,1991,10,31,1.269531
2941,1991,11,01,1.308594
2942,1991,11,04,1.28125
2943,1991,11,05,1.3125
2944,1991,11,06,1.3046879999999998
2945,1991,11,07,1.34375
2946,1991,11,08,1.3515629999999998
2947,1991,11,11,1.34375
2948,1991,11,12,1.3515629999999998
2949,1991,11,13,1.3515629999999998
2950,1991,11,14,1.3515629999999998
2951,1991,11,15,1.28125
2952,1991,11,18,1.3046879999999998
2953,1991,11,19,1.3046879999999998
2954,1991,11,20,1.2890629999999998
2955,1991,11,21,1.2890629999999998
2956,1991,11,22,1.28125
2957,1991,11,25,1.2578129999999998
2958,1991,11,26,1.28125
2959,1991,11,27,1.285156
2960,1991,11,29,1.28125
2961,1991,12,02,1.308594
2962,1991,12,03,1.296875
2963,1991,12,04,1.292969
2964,1991,12,05,1.2890629999999998
2965,1991,12,06,1.3046879999999998
2966,1991,12,09,1.3203129999999998
2967,1991,12,10,1.34375
2968,1991,12,11,1.332031
2969,1991,12,12,1.359375
2970,1991,12,13,1.3828129999999998
2971,1991,12,16,1.40625
2972,1991,12,17,1.390625
2973,1991,12,18,1.402344
2974,1991,12,19,1.328125
2975,1991,12,20,1.328125
2976,1991,12,23,1.375
2977,1991,12,24,1.4140629999999998
2978,1991,12,26,1.484375
2979,1991,12,27,1.484375
2980,1991,12,30,1.5234379999999998
2981,1991,12,31,1.53125
2982,1992,01,02,1.5703129999999998
2983,1992,01,03,1.5625
2984,1992,01,06,1.5390629999999998
2985,1992,01,07,1.609375
2986,1992,01,08,1.6328129999999998
2987,1992,01,09,1.671875
2988,1992,01,10,1.648438
2989,1992,01,13,1.671875
2990,1992,01,14,1.703125
2991,1992,01,15,1.75
2992,1992,01,16,1.90625
2993,1992,01,17,1.953125
2994,1992,01,20,1.921875
2995,1992,01,21,1.859375
2996,1992,01,22,1.914063
2997,1992,01,23,1.9335939999999998
2998,1992,01,24,1.9492189999999998
2999,1992,01,27,1.9179689999999998
3000,1992,01,28,1.9570310000000002
3001,1992,01,29,1.890625
3002,1992,01,30,1.8945310000000002
3003,1992,01,31,1.8710939999999998
3004,1992,02,03,1.867188
3005,1992,02,04,1.9570310000000002
3006,1992,02,05,1.960938
3007,1992,02,06,1.9492189999999998
3008,1992,02,07,2.015625
3009,1992,02,10,2.039063
3010,1992,02,11,2.046875
3011,1992,02,12,2.125
3012,1992,02,13,2.140625
3013,1992,02,14,2.097656
3014,1992,02,18,2.015625
3015,1992,02,19,1.992188
3016,1992,02,20,2.0625
3017,1992,02,21,2.117188
3018,1992,02,24,2.042969
3019,1992,02,25,1.992188
3020,1992,02,26,2.046875
3021,1992,02,27,2.015625
3022,1992,02,28,1.984375
3023,1992,03,02,2.054688
3024,1992,03,03,2.027344
3025,1992,03,04,1.992188
3026,1992,03,05,1.984375
3027,1992,03,06,1.945313
3028,1992,03,09,1.945313
3029,1992,03,10,2.015625
3030,1992,03,11,1.953125
3031,1992,03,12,2.0
3032,1992,03,13,2.0
3033,1992,03,16,2.042969
3034,1992,03,17,2.054688
3035,1992,03,18,2.082031
3036,1992,03,19,2.050781
3037,1992,03,20,2.03125
3038,1992,03,23,1.976563
3039,1992,03,24,1.914063
3040,1992,03,25,1.882813
3041,1992,03,26,1.835938
3042,1992,03,27,1.726563
3043,1992,03,30,1.664063
3044,1992,03,31,1.726563
3045,1992,04,01,1.742188
3046,1992,04,02,1.726563
3047,1992,04,03,1.710938
3048,1992,04,06,1.8085939999999998
3049,1992,04,07,1.757813
3050,1992,04,08,1.796875
3051,1992,04,09,1.789063
3052,1992,04,10,1.597656
3053,1992,04,13,1.558594
3054,1992,04,14,1.6328129999999998
3055,1992,04,15,1.671875
3056,1992,04,16,1.6328129999999998
3057,1992,04,20,1.59375
3058,1992,04,21,1.578125
3059,1992,04,22,1.6328129999999998
3060,1992,04,23,1.625
3061,1992,04,24,1.6171879999999998
3062,1992,04,27,1.59375
3063,1992,04,28,1.5859379999999998
3064,1992,04,29,1.628906
3065,1992,04,30,1.671875
3066,1992,05,01,1.6445310000000002
3067,1992,05,04,1.640625
3068,1992,05,05,1.6992189999999998
3069,1992,05,06,1.679688
3070,1992,05,07,1.679688
3071,1992,05,08,1.6679689999999998
3072,1992,05,11,1.6601560000000002
3073,1992,05,12,1.613281
3074,1992,05,13,1.6015629999999998
3075,1992,05,14,1.53125
3076,1992,05,15,1.5078129999999998
3077,1992,05,18,1.4765629999999998
3078,1992,05,19,1.46875
3079,1992,05,20,1.496094
3080,1992,05,21,1.484375
3081,1992,05,22,1.515625
3082,1992,05,26,1.4921879999999998
3083,1992,05,27,1.546875
3084,1992,05,28,1.578125
3085,1992,05,29,1.5625
3086,1992,06,01,1.59375
3087,1992,06,02,1.597656
3088,1992,06,03,1.609375
3089,1992,06,04,1.5703129999999998
3090,1992,06,05,1.5625
3091,1992,06,08,1.582031
3092,1992,06,09,1.589844
3093,1992,06,10,1.566406
3094,1992,06,11,1.5625
3095,1992,06,12,1.546875
3096,1992,06,15,1.515625
3097,1992,06,16,1.515625
3098,1992,06,17,1.4921879999999998
3099,1992,06,18,1.59375
3100,1992,06,19,1.648438
3101,1992,06,22,1.6875
3102,1992,06,23,1.71875
3103,1992,06,24,1.710938
3104,1992,06,25,1.6992189999999998
3105,1992,06,26,1.726563
3106,1992,06,29,1.804688
3107,1992,06,30,1.78125
3108,1992,07,01,1.8125
3109,1992,07,02,1.7460939999999998
3110,1992,07,06,1.78125
3111,1992,07,07,1.7539060000000002
3112,1992,07,08,1.78125
3113,1992,07,09,1.796875
3114,1992,07,10,1.765625
3115,1992,07,13,1.773438
3116,1992,07,14,1.820313
3117,1992,07,15,1.820313
3118,1992,07,16,1.8125
3119,1992,07,17,1.75
3120,1992,07,20,1.742188
3121,1992,07,21,1.765625
3122,1992,07,22,1.726563
3123,1992,07,23,1.796875
3124,1992,07,24,1.820313
3125,1992,07,27,1.773438
3126,1992,07,28,1.851563
3127,1992,07,29,1.835938
3128,1992,07,30,1.84375
3129,1992,07,31,1.867188
3130,1992,08,03,1.9023439999999998
3131,1992,08,04,1.8945310000000002
3132,1992,08,05,1.8554689999999998
3133,1992,08,06,1.828125
3134,1992,08,07,1.8320310000000002
3135,1992,08,10,1.8476560000000002
3136,1992,08,11,1.84375
3137,1992,08,12,1.804688
3138,1992,08,13,1.828125
3139,1992,08,14,1.8632810000000002
3140,1992,08,17,1.828125
3141,1992,08,18,1.804688
3142,1992,08,19,1.75
3143,1992,08,20,1.7851560000000002
3144,1992,08,21,1.765625
3145,1992,08,24,1.7226560000000002
3146,1992,08,25,1.757813
3147,1992,08,26,1.78125
3148,1992,08,27,1.804688
3149,1992,08,28,1.804688
3150,1992,08,31,1.8125
3151,1992,09,01,1.8476560000000002
3152,1992,09,02,1.898438
3153,1992,09,03,1.945313
3154,1992,09,04,1.914063
3155,1992,09,08,1.90625
3156,1992,09,09,1.96875
3157,1992,09,10,2.007813
3158,1992,09,11,2.0
3159,1992,09,14,2.046875
3160,1992,09,15,1.992188
3161,1992,09,16,1.992188
3162,1992,09,17,2.015625
3163,1992,09,18,2.039063
3164,1992,09,21,2.027344
3165,1992,09,22,2.007813
3166,1992,09,23,2.082031
3167,1992,09,24,2.0625
3168,1992,09,25,2.023438
3169,1992,09,28,2.039063
3170,1992,09,29,2.046875
3171,1992,09,30,2.054688
3172,1992,10,01,1.992188
3173,1992,10,02,1.953125
3174,1992,10,05,1.9882810000000002
3175,1992,10,06,2.046875
3176,1992,10,07,2.054688
3177,1992,10,08,2.070313
3178,1992,10,09,2.078125
3179,1992,10,12,2.058594
3180,1992,10,13,2.019531
3181,1992,10,14,1.9726560000000002
3182,1992,10,15,2.0
3183,1992,10,16,1.976563
3184,1992,10,19,2.058594
3185,1992,10,20,2.085938
3186,1992,10,21,2.15625
3187,1992,10,22,2.117188
3188,1992,10,23,2.097656
3189,1992,10,26,2.140625
3190,1992,10,27,2.101563
3191,1992,10,28,2.101563
3192,1992,10,29,2.078125
3193,1992,10,30,2.109375
3194,1992,11,02,2.117188
3195,1992,11,03,2.101563
3196,1992,11,04,2.113281
3197,1992,11,05,2.1875
3198,1992,11,06,2.15625
3199,1992,11,09,2.164063
3200,1992,11,10,2.183594
3201,1992,11,11,2.199219
3202,1992,11,12,2.164063
3203,1992,11,13,2.195313
3204,1992,11,16,2.148438
3205,1992,11,17,2.117188
3206,1992,11,18,2.171875
3207,1992,11,19,2.179688
3208,1992,11,20,2.203125
3209,1992,11,23,2.179688
3210,1992,11,24,2.195313
3211,1992,11,25,2.203125
3212,1992,11,27,2.21875
3213,1992,11,30,2.234375
3214,1992,12,01,2.28125
3215,1992,12,02,2.289063
3216,1992,12,03,2.414063
3217,1992,12,04,2.460938
3218,1992,12,07,2.46875
3219,1992,12,08,2.445313
3220,1992,12,09,2.484375
3221,1992,12,10,2.515625
3222,1992,12,11,2.464844
3223,1992,12,14,2.4375
3224,1992,12,15,2.417969
3225,1992,12,16,2.609375
3226,1992,12,17,2.703125
3227,1992,12,18,2.671875
3228,1992,12,21,2.8125
3229,1992,12,22,2.773438
3230,1992,12,23,2.8125
3231,1992,12,24,2.8125
3232,1992,12,28,2.824219
3233,1992,12,29,2.78125
3234,1992,12,30,2.75
3235,1992,12,31,2.71875
3236,1993,01,04,2.703125
3237,1993,01,05,2.84375
3238,1993,01,06,3.082031
3239,1993,01,07,3.113281
3240,1993,01,08,3.085938
3241,1993,01,11,3.199219
3242,1993,01,12,3.1875
3243,1993,01,13,3.4414059999999997
3244,1993,01,14,3.5234379999999996
3245,1993,01,15,3.4921879999999996
3246,1993,01,18,3.6445309999999997
3247,1993,01,19,3.5859379999999996
3248,1993,01,20,3.5195309999999997
3249,1993,01,21,3.5
3250,1993,01,22,3.484375
3251,1993,01,25,3.5234379999999996
3252,1993,01,26,3.5742190000000003
3253,1993,01,27,3.5195309999999997
3254,1993,01,28,3.40625
3255,1993,01,29,3.3359379999999996
3256,1993,02,01,3.4765629999999996
3257,1993,02,02,3.4765629999999996
3258,1993,02,03,3.4023440000000003
3259,1993,02,04,3.4140629999999996
3260,1993,02,05,3.3398440000000003
3261,1993,02,08,3.3164059999999997
3262,1993,02,09,3.453125
3263,1993,02,10,3.578125
3264,1993,02,11,3.5117190000000003
3265,1993,02,12,3.46875
3266,1993,02,16,3.3085940000000003
3267,1993,02,17,3.390625
3268,1993,02,18,3.4375
3269,1993,02,19,3.6054690000000003
3270,1993,02,22,3.578125
3271,1993,02,23,3.5390629999999996
3272,1993,02,24,3.6796879999999996
3273,1993,02,25,3.6875
3274,1993,02,26,3.640625
3275,1993,03,01,3.6015629999999996
3276,1993,03,02,3.734375
3277,1993,03,03,3.7460940000000003
3278,1993,03,04,3.7070309999999997
3279,1993,03,05,3.6171879999999996
3280,1993,03,08,3.71875
3281,1993,03,09,3.6875
3282,1993,03,10,3.6601559999999997
3283,1993,03,11,3.6523440000000003
3284,1993,03,12,3.6757809999999997
3285,1993,03,15,3.7070309999999997
3286,1993,03,16,3.7421879999999996
3287,1993,03,17,3.5859379999999996
3288,1993,03,18,3.6171879999999996
3289,1993,03,19,3.5546879999999996
3290,1993,03,22,3.53125
3291,1993,03,23,3.515625
3292,1993,03,24,3.5703129999999996
3293,1993,03,25,3.6054690000000003
3294,1993,03,26,3.5664059999999997
3295,1993,03,29,3.5703129999999996
3296,1993,03,30,3.609375
3297,1993,03,31,3.59375
3298,1993,04,01,3.484375
3299,1993,04,02,3.359375
3300,1993,04,05,3.4414059999999997
3301,1993,04,06,3.484375
3302,1993,04,07,3.5625
3303,1993,04,08,3.53125
3304,1993,04,12,3.671875
3305,1993,04,13,3.5195309999999997
3306,1993,04,14,3.5234379999999996
3307,1993,04,15,3.4882809999999997
3308,1993,04,16,3.4375
3309,1993,04,19,3.054688
3310,1993,04,20,3.15625
3311,1993,04,21,3.210938
3312,1993,04,22,3.0
3313,1993,04,23,2.898438
3314,1993,04,26,2.730469
3315,1993,04,27,2.875
3316,1993,04,28,2.953125
3317,1993,04,29,2.992188
3318,1993,04,30,2.972656
3319,1993,05,03,3.03125
3320,1993,05,04,3.167969
3321,1993,05,05,3.171875
3322,1993,05,06,3.164063
3323,1993,05,07,3.1875
3324,1993,05,10,3.203125
3325,1993,05,11,3.109375
3326,1993,05,12,3.0625
3327,1993,05,13,3.058594
3328,1993,05,14,3.046875
3329,1993,05,17,3.09375
3330,1993,05,18,3.164063
3331,1993,05,19,3.265625
3332,1993,05,20,3.257813
3333,1993,05,21,3.234375
3334,1993,05,24,3.25
3335,1993,05,25,3.242188
3336,1993,05,26,3.453125
3337,1993,05,27,3.5234379999999996
3338,1993,05,28,3.4648440000000003
3339,1993,06,01,3.609375
3340,1993,06,02,3.5859379999999996
3341,1993,06,03,3.5585940000000003
3342,1993,06,04,3.5234379999999996
3343,1993,06,07,3.6328129999999996
3344,1993,06,08,3.5390629999999996
3345,1993,06,09,3.4921879999999996
3346,1993,06,10,3.4140629999999996
3347,1993,06,11,3.53125
3348,1993,06,14,3.5703129999999996
3349,1993,06,15,3.609375
3350,1993,06,16,3.53125
3351,1993,06,17,3.5078129999999996
3352,1993,06,18,3.4609379999999996
3353,1993,06,21,3.546875
3354,1993,06,22,3.46875
3355,1993,06,23,3.4375
3356,1993,06,24,3.359375
3357,1993,06,25,3.4140629999999996
3358,1993,06,28,3.5
3359,1993,06,29,3.53125
3360,1993,06,30,3.4375
3361,1993,07,01,3.375
3362,1993,07,02,3.3671879999999996
3363,1993,07,06,3.328125
3364,1993,07,07,3.2890629999999996
3365,1993,07,08,3.421875
3366,1993,07,09,3.5
3367,1993,07,12,3.4765629999999996
3368,1993,07,13,3.40625
3369,1993,07,14,3.3359379999999996
3370,1993,07,15,3.296875
3371,1993,07,16,3.15625
3372,1993,07,19,3.179688
3373,1993,07,20,3.25
3374,1993,07,21,3.195313
3375,1993,07,22,3.125
3376,1993,07,23,3.234375
3377,1993,07,26,3.3046879999999996
3378,1993,07,27,3.3125
3379,1993,07,28,3.3515629999999996
3380,1993,07,29,3.3125
3381,1993,07,30,3.265625
3382,1993,08,02,3.2890629999999996
3383,1993,08,03,3.3125
3384,1993,08,04,3.4375
3385,1993,08,05,3.484375
3386,1993,08,06,3.578125
3387,1993,08,09,3.609375
